date,open,high,low,close,volume
2019-09-03,261.53853592109,268.47088265635,259.64789590238,267.21045597721,36698
2019-09-04,267.84066931678,270.36152267505,264.68960261893,268.47088265635,22525
2019-09-05,267.84066931678,269.10109599591,267.84066931678,267.84066931678,15371
2019-09-08,269.10109599591,269.10109599591,265.3198159585,265.95002929807,8733
2019-09-09,267.84066931678,267.84066931678,262.16874926066,263.42917593979,19723
2019-09-10,262.16874926066,264.05938927936,262.16874926066,263.42917593979,21628
2019-09-11,262.79896260023,264.68960261893,262.16874926066,263.42917593979,22008
2019-09-12,263.42917593979,264.68960261893,262.16874926066,262.16874926066,27640
2019-09-15,261.53853592109,263.42917593979,260.27810924195,260.27810924195,18691
2019-09-16,260.27810924195,260.90832258152,257.12704254411,257.12704254411,23477
2019-09-17,258.38746922324,263.42917593979,258.38746922324,263.42917593979,22549
2019-09-18,264.68960261893,266.58024263764,264.05938927936,266.58024263764,28150
2019-09-19,261.53853592109,267.84066931678,260.27810924195,260.27810924195,22965
2019-09-22,260.27810924195,261.53853592109,259.64789590238,260.90832258152,14749
2019-09-23,260.27810924195,261.53853592109,259.64789590238,260.90832258152,17256
2019-09-24,259.01768256281,259.64789590238,258.38746922324,259.64789590238,8687
2019-09-26,259.64789590238,259.64789590238,257.75725588367,258.38746922324,13312
2019-09-29,258.38746922324,263.42917593979,256.49682920454,263.42917593979,23666
2019-09-30,259.64789590238,261.53853592109,259.01768256281,261.53853592109,9318
2019-10-01,259.64789590238,263.42917593979,259.64789590238,262.79896260023,11045
2019-10-02,262.79896260023,262.79896260023,259.01768256281,259.01768256281,3711
2019-10-03,261.53853592109,263.42917593979,261.53853592109,262.16874926066,3319
2019-10-10,260.27810924195,261.53853592109,259.64789590238,261.53853592109,1419
2019-10-14,261.53853592109,261.53853592109,257.75725588367,258.38746922324,15531
2019-10-15,259.64789590238,262.16874926066,258.38746922324,260.27810924195,34190
2019-10-16,261.53853592109,261.53853592109,259.64789590238,260.90832258152,10681
2019-10-17,261.53853592109,262.16874926066,259.64789590238,260.90832258152,15319
2019-10-20,259.64789590238,260.90832258152,259.01768256281,260.27810924195,11108
2019-10-21,259.64789590238,261.53853592109,259.01768256281,259.64789590238,13609
2019-10-22,259.01768256281,260.27810924195,257.75725588367,259.01768256281,7228
2019-10-23,261.53853592109,262.16874926066,259.01768256281,260.27810924195,2992
2019-10-24,261.53853592109,262.16874926066,259.64789590238,260.90832258152,9027
2019-10-31,261.53853592109,262.79896260023,258.38746922324,260.27810924195,4949
2019-11-03,259.64789590238,260.27810924195,258.38746922324,259.64789590238,4909
2019-11-04,260.90832258152,260.90832258152,258.38746922324,260.27810924195,13907
2019-11-05,261.53853592109,262.16874926066,260.27810924195,262.16874926066,12478
2019-11-06,261.53853592109,262.79896260023,261.53853592109,261.53853592109,16754
2019-11-07,262.79896260023,262.79896260023,260.90832258152,261.53853592109,18305
2019-11-10,260.90832258152,264.05938927936,258.38746922324,264.05938927936,11958
2019-11-11,260.90832258152,265.3198159585,260.90832258152,265.3198159585,3581
2019-11-12,267.84066931678,267.84066931678,260.90832258152,262.79896260023,12550
2019-11-13,260.90832258152,262.79896260023,260.27810924195,262.16874926066,23563
2019-11-14,262.16874926066,262.79896260023,261.53853592109,262.79896260023,18775
2019-11-17,264.68960261893,266.58024263764,258.38746922324,261.53853592109,11182
2019-11-18,261.53853592109,263.42917593979,261.53853592109,263.42917593979,52113
2019-11-19,264.68960261893,264.68960261893,261.53853592109,262.16874926066,21222
2019-11-20,261.53853592109,263.42917593979,261.53853592109,262.16874926066,12638
2019-11-21,263.42917593979,263.42917593979,257.12704254411,259.64789590238,9107
2019-11-24,257.75725588367,258.38746922324,254.60618918583,254.60618918583,14677
2019-11-25,255.2364025254,259.64789590238,254.60618918583,257.75725588367,5669
2019-11-26,258.38746922324,258.38746922324,253.34576250669,255.2364025254,11131
2019-11-27,253.97597584626,257.75725588367,253.97597584626,257.75725588367,5247
2019-11-28,257.75725588367,257.75725588367,254.60618918583,254.60618918583,5609
2019-12-01,255.2364025254,255.2364025254,253.34576250669,254.60618918583,5892
2019-12-02,254.60618918583,255.2364025254,252.08533582755,253.97597584626,17229
2019-12-03,252.71554916712,253.97597584626,252.71554916712,252.71554916712,6534
2019-12-04,252.71554916712,255.86661586497,252.71554916712,255.2364025254,11388
2019-12-05,255.2364025254,256.49682920454,253.97597584626,255.2364025254,6589
2019-12-08,255.86661586497,257.75725588367,253.97597584626,257.75725588367,6252
2019-12-09,257.12704254411,261.53853592109,254.60618918583,259.01768256281,10680
2019-12-10,258.38746922324,263.42917593979,255.86661586497,261.53853592109,67690
2019-12-11,262.16874926066,263.42917593979,260.90832258152,260.90832258152,13042
2019-12-12,261.53853592109,261.53853592109,257.75725588367,259.64789590238,21051
2019-12-15,259.64789590238,262.16874926066,259.01768256281,260.27810924195,8639
2019-12-16,261.53853592109,261.53853592109,255.86661586497,255.86661586497,9861
2019-12-17,255.2364025254,258.38746922324,255.2364025254,256.49682920454,6407
2019-12-18,255.2364025254,258.38746922324,255.2364025254,255.86661586497,9668
2019-12-19,254.60618918583,256.49682920454,253.97597584626,254.60618918583,5118
2019-12-22,256.49682920454,260.90832258152,256.49682920454,259.64789590238,13018
2019-12-23,260.90832258152,260.90832258152,256.49682920454,259.64789590238,20783
2019-12-24,261.53853592109,262.16874926066,259.64789590238,260.27810924195,19873
2019-12-25,259.64789590238,261.53853592109,259.64789590238,260.90832258152,31149
2019-12-26,260.90832258152,262.79896260023,260.27810924195,262.79896260023,103337
2019-12-29,257.85809001801,257.85809001801,244.49756721914,247.16967177892,20987
2019-12-30,246.50164563897,246.50164563897,241.15743651943,243.8295410792,8211
2019-12-31,243.8295410792,244.49756721914,241.15743651943,244.49756721914,8569
2020-01-01,243.16151493926,245.16559335909,239.82138423954,245.16559335909,7109
2020-01-02,245.16559335909,245.83361949903,239.82138423954,239.82138423954,6793
2020-01-05,240.48941037949,243.16151493926,240.48941037949,242.49348879932,11390
2020-01-06,243.8295410792,248.5057240588,243.8295410792,247.83769791886,26892
2020-01-07,250.50980247863,251.17782861858,247.16967177892,249.17375019875,9507
2020-01-08,248.5057240588,249.17375019875,246.50164563897,246.50164563897,10093
2020-01-09,246.50164563897,246.50164563897,242.49348879932,243.8295410792,11059
2020-01-12,247.83769791886,249.17375019875,244.49756721914,247.83769791886,15768
2020-01-13,249.84177633869,255.18598545823,249.84177633869,253.1819070384,39441
2020-01-14,250.50980247863,253.84993317835,250.50980247863,252.51388089846,11083
2020-01-15,257.19006387806,257.85809001801,252.51388089846,257.85809001801,22021
2020-01-16,259.86216843783,265.87440369732,257.85809001801,261.19822071772,30689
2020-01-19,263.87032527749,265.87440369732,261.86624685766,264.53835141744,37203
2020-01-20,268.54650825709,271.88663895681,257.85809001801,259.86216843783,50503
2020-01-21,264.53835141744,265.20637755738,257.19006387806,259.86216843783,20945
2020-01-22,263.87032527749,263.87032527749,255.85401159818,257.85809001801,13717
2020-01-23,260.53019457778,260.53019457778,253.84993317835,255.18598545823,11817
2020-01-26,253.1819070384,256.52203773812,248.5057240588,248.5057240588,16983
2020-01-27,245.83361949903,258.52611615795,245.83361949903,258.52611615795,23768
2020-01-28,258.52611615795,259.86216843783,253.84993317835,257.85809001801,14063
2020-01-29,253.84993317835,258.52611615795,253.1819070384,256.52203773812,8241
2020-01-30,257.19006387806,259.19414229789,255.85401159818,256.52203773812,10082
2020-02-02,256.52203773812,261.86624685766,255.85401159818,260.53019457778,25714
2020-02-03,261.19822071772,263.87032527749,259.19414229789,259.19414229789,22861
2020-02-04,261.86624685766,264.53835141744,257.19006387806,257.85809001801,32960
2020-02-05,260.53019457778,260.53019457778,255.18598545823,257.19006387806,12291
2020-02-06,255.85401159818,260.53019457778,255.18598545823,257.19006387806,11711
2020-02-09,255.18598545823,256.52203773812,253.84993317835,254.51795931829,11030
2020-02-10,255.18598545823,257.19006387806,251.84585475852,253.84993317835,14196
2020-02-11,257.85809001801,260.53019457778,255.18598545823,257.19006387806,13972
2020-02-12,261.86624685766,261.86624685766,255.85401159818,259.19414229789,34048
2020-02-13,257.85809001801,259.19414229789,253.84993317835,256.52203773812,20972
2020-02-16,257.19006387806,260.53019457778,255.85401159818,260.53019457778,29836
2020-02-17,261.86624685766,267.87848211715,260.53019457778,264.53835141744,42746
2020-02-18,268.54650825709,272.55466509675,263.87032527749,265.20637755738,41812
2020-02-19,269.88256053698,269.88256053698,263.20229913755,265.20637755738,17687
2020-02-20,265.20637755738,267.21045597721,263.87032527749,265.87440369732,25763
2020-02-23,268.54650825709,291.25939701516,268.54650825709,287.91926631544,130275
2020-02-24,287.91926631544,300.61176297436,283.91110947578,288.58729245538,104982
2020-02-25,291.25939701516,291.25939701516,277.8988742163,290.59137087521,48731
2020-02-26,293.26347543499,302.61584139419,291.9274231551,302.61584139419,88846
2020-02-27,297.27163227464,316.64439033299,293.93150157493,311.96820735339,110009
2020-03-01,311.96820735339,317.31241647293,300.61176297436,301.94781525424,86815
2020-03-02,297.27163227464,301.94781525424,280.57097877607,280.57097877607,52575
2020-03-03,280.57097877607,297.27163227464,260.53019457778,283.91110947578,83824
2020-03-04,280.57097877607,283.91110947578,273.89071737664,277.8988742163,59890
2020-03-05,272.55466509675,277.8988742163,267.21045597721,270.55058667692,51446
2020-03-10,265.20637755738,265.20637755738,253.84993317835,253.84993317835,44333
2020-03-11,252.51388089846,271.88663895681,252.51388089846,271.21861281687,73399
2020-03-12,271.21861281687,273.89071737664,260.53019457778,265.20637755738,66328
2020-03-15,260.53019457778,263.20229913755,252.51388089846,255.18598545823,67992
2020-03-16,253.84993317835,261.19822071772,247.83769791886,255.18598545823,34352
2020-03-17,253.1819070384,253.84993317835,247.16967177892,252.51388089846,45920
2020-03-18,247.83769791886,257.19006387806,241.15743651943,247.16967177892,50811
2020-03-19,245.16559335909,257.19006387806,240.48941037949,251.17782861858,34900
2020-03-22,246.50164563897,251.17782861858,241.82546265937,245.83361949903,5639
2020-05-12,241.15743651943,241.15743651943,238.48533195966,238.48533195966,470
2020-05-13,233.80914898006,233.80914898006,231.80507056023,231.80507056023,240
2020-06-29,227.79691372057,227.79691372057,209.09218180217,219.78060004125,12955
2020-06-30,215.7724432016,235.14520125994,213.76836478177,233.80914898006,4499
2020-07-01,233.80914898006,256.52203773812,233.80914898006,253.84993317835,16073
2020-07-02,255.18598545823,263.20229913755,229.13296600046,230.46901828034,13518
2020-07-05,233.80914898006,243.8295410792,230.46901828034,237.81730581971,29844
2020-07-06,233.14112284011,245.83361949903,233.14112284011,243.8295410792,25485
2020-07-07,247.16967177892,253.1819070384,245.16559335909,249.84177633869,16559
2020-07-08,250.50980247863,250.50980247863,241.82546265937,245.83361949903,15958
2020-07-09,243.8295410792,247.83769791886,240.48941037949,245.83361949903,10849
2020-07-12,247.16967177892,251.84585475852,245.83361949903,250.50980247863,20839
2020-07-13,250.50980247863,255.18598545823,249.17375019875,250.50980247863,38001
2020-07-14,250.50980247863,252.51388089846,248.5057240588,250.50980247863,9391
2020-07-15,251.17782861858,259.19414229789,251.17782861858,257.19006387806,34899
2020-07-16,259.86216843783,270.55058667692,259.86216843783,267.21045597721,49834
2020-07-19,272.55466509675,288.58729245538,272.55466509675,288.58729245538,90
2020-07-20,302.61584139419,317.31241647293,283.24308333584,295.26755385481,152858
2020-07-21,295.93557999476,297.93965841459,285.24716175567,287.91926631544,70227
2020-07-22,297.27163227464,297.27163227464,280.57097877607,284.57913561573,55050
2020-07-23,284.57913561573,287.2512401755,279.23492649618,285.91518789561,33121
